Date_Only,Sector,Avg_Close_Price,Total_Volume
2023-09-15,Basic Materials,160.0968402862549,59985098
2023-09-15,Communication Services,91.25338036673409,347130006
2023-09-15,Consumer Cyclical,183.11702823638916,285480400
2023-09-15,Consumer Defensive,152.34905030992297,167386000
2023-09-15,Energy,104.69238090515137,152367000
2023-09-15,Financial Services,182.69346132278443,326178900
2023-09-15,Healthcare,265.258217048645,186948265
2023-09-15,Industrials,193.3686185836792,115192861
2023-09-15,Technology,177.57645654678345,983464200
2023-09-18,Basic Materials,159.4849765777588,29771698
2023-09-18,Communication Services,91.55962548937116,154956838
2023-09-18,Consumer Cyclical,181.01539611816406,169137100
2023-09-18,Consumer Defensive,152.68545871310764,49728100
2023-09-18,Energy,105.64169578552246,56790700
2023-09-18,Financial Services,182.8483401298523,117045100
2023-09-18,Healthcare,265.1129638671875,86289029
2023-09-18,Industrials,193.68173875808716,62269491
2023-09-18,Technology,177.74773144721985,730339400
2023-09-19,Basic Materials,159.82901363372804,41702159
2023-09-19,Communication Services,91.49923774174282,172023289
2023-09-19,Consumer Cyclical,180.1891450881958,196702700
2023-09-19,Consumer Defensive,152.51228290134006,47599200
2023-09-19,Energy,104.04656257629395,63817100
2023-09-19,Financial Services,182.16959686279296,126582800
2023-09-19,Healthcare,266.269823551178,89196155
2023-09-19,Industrials,192.09641370773315,67217926
2023-09-19,Technology,177.6374216079712,600575800
2023-09-20,Basic Materials,158.0028512954712,26115955
2023-09-20,Communication Services,90.10687746320453,186410797
2023-09-20,Consumer Cyclical,178.41994094848633,195490100
2023-09-20,Consumer Defensive,152.49095916748047,47656200
2023-09-20,Energy,103.25091247558593,50846700
2023-09-20,Financial Services,180.67476453781128,115559000
2023-09-20,Healthcare,266.3508337020874,84182665
2023-09-20,Industrials,192.4383650779724,61927039
2023-09-20,Technology,175.6675775051117,632495100
2023-09-21,Basic Materials,154.1597988128662,36148710
2023-09-21,Communication Services,89.03029564448765,191747858
2023-09-21,Consumer Cyclical,174.3910369873047,217434000
2023-09-21,Consumer Defensive,149.8873028225369,61039000
2023-09-21,Energy,102.6960334777832,65674900
2023-09-21,Financial Services,177.32040214538574,142031500
2023-09-21,Healthcare,264.57261381149294,93852467
2023-09-21,Industrials,189.69309883117677,78902716
2023-09-21,Technology,171.17113256454468,795693400
2023-09-22,Basic Materials,154.11595497131347,29182884
2023-09-22,Communication Services,89.13590921674457,170188993
2023-09-22,Consumer Cyclical,172.97345447540283,213376500
2023-09-22,Consumer Defensive,149.71495480007596,58209200
2023-09-22,Energy,102.51634521484375,53173300
2023-09-22,Financial Services,176.02781286239625,139194300
2023-09-22,Healthcare,264.27403392791746,85193917
2023-09-22,Industrials,188.16812925338746,70741669
2023-09-22,Technology,171.32873129844666,727458500
2023-09-25,Basic Materials,155.33355636596679,28531334
2023-09-25,Communication Services,89.46905558449882,148401277
2023-09-25,Consumer Cyclical,173.29572582244873,175787600
2023-09-25,Consumer Defensive,149.08386993408203,47584500
2023-09-25,Energy,103.78851203918457,47449600
2023-09-25,Financial Services,176.05437726974486,112963400
2023-09-25,Healthcare,266.2088954925537,71815362
2023-09-25,Industrials,189.11924772262574,57271473
2023-09-25,Technology,171.70285534858704,615653800
2023-09-26,Basic Materials,153.3500192642212,36688064
2023-09-26,Communication Services,88.52736936296735,174781319
2023-09-26,Consumer Cyclical,170.90699100494385,200745700
2023-09-26,Consumer Defensive,147.0153834025065,56562700
2023-09-26,Energy,102.82102241516114,53935200
2023-09-26,Financial Services,173.68487911224366,150766000
2023-09-26,Healthcare,264.6672263145447,81857819
2023-09-26,Industrials,186.59083499908448,65083940
2023-09-26,Technology,168.99645519256592,654152700
2023-09-27,Basic Materials,153.3418909072876,41430854
2023-09-27,Communication Services,88.54336084638324,179371819
2023-09-27,Consumer Cyclical,169.53902435302734,228535600
2023-09-27,Consumer Defensive,147.44567404852972,60142000
2023-09-27,Energy,105.05658302307128,75476700
2023-09-27,Financial Services,173.1882004737854,134978300
2023-09-27,Healthcare,263.7275200843811,93584722
2023-09-27,Industrials,187.89857559204103,68572923
2023-09-27,Technology,169.32390117645264,702980500
2023-09-28,Basic Materials,154.79805126190186,39033331
2023-09-28,Communication Services,89.75880418504987,161179068
2023-09-28,Consumer Cyclical,170.99314212799072,206205400
2023-09-28,Consumer Defensive,148.3825340270996,54146200
2023-09-28,Energy,105.62926864624023,61979900
2023-09-28,Financial Services,174.40321521759034,125651100
2023-09-28,Healthcare,264.85099401473997,85623763
2023-09-28,Industrials,188.77387619018555,70304353
2023-09-28,Technology,170.7483105659485,680570600
2023-09-29,Basic Materials,154.03703231811522,35985740
2023-09-29,Communication Services,89.08774730137416,175127579
2023-09-29,Consumer Cyclical,171.86493396759033,248165400
2023-09-29,Consumer Defensive,148.1678941514757,60322900
2023-09-29,Energy,103.18746719360351,75240900
2023-09-29,Financial Services,173.19109935760497,146602000
2023-09-29,Healthcare,262.1687970161438,109399908
2023-09-29,Industrials,187.59488048553467,65229194
2023-09-29,Technology,171.1546700000763,630484100
2023-10-02,Basic Materials,152.4129711151123,37838895
2023-10-02,Communication Services,90.5166813986642,158479478
2023-10-02,Consumer Cyclical,170.96227931976318,205229200
2023-10-02,Consumer Defensive,148.0309558444553,51158000
2023-10-02,Energy,101.36584129333497,64166100
2023-10-02,Financial Services,172.09057540893554,152791000
2023-10-02,Healthcare,261.5558398246765,108628000
2023-10-02,Industrials,186.34849300384522,73679593
2023-10-02,Technology,173.1826934814453,641405600
2023-10-03,Basic Materials,152.35627574920653,44977911
2023-10-03,Communication Services,89.03479153769356,218057294
2023-10-03,Consumer Cyclical,167.5204095840454,186825600
2023-10-03,Consumer Defensive,146.79493840535483,50405900
2023-10-03,Energy,100.63067092895508,61477300
2023-10-03,Financial Services,168.71954679489136,182871400
2023-10-03,Healthcare,258.9252064704895,95595900
2023-10-03,Industrials,185.09558486938477,77691528
2023-10-03,Technology,169.7064917087555,714079500
2023-10-04,Basic Materials,154.93774585723878,44184304
2023-10-04,Communication Services,89.99608189719063,181592980
2023-10-04,Consumer Cyclical,170.09191226959229,200832000
2023-10-04,Consumer Defensive,147.9802369011773,52175900
2023-10-04,Energy,96.92507629394531,89214200
2023-10-04,Financial Services,170.33851528167725,167155800
2023-10-04,Healthcare,261.1020422935486,84131500
2023-10-04,Industrials,184.44349403381347,71232747
2023-10-04,Technology,172.3848946094513,598965600
2023-10-05,Basic Materials,153.3017198562622,41934083
2023-10-05,Communication Services,90.0068358012608,178515424
2023-10-05,Consumer Cyclical,169.44868755340576,185950400
2023-10-05,Consumer Defensive,145.9337476094564,76452200
2023-10-05,Energy,96.4107177734375,68715300
2023-10-05,Financial Services,171.27828826904297,150473500
2023-10-05,Healthcare,263.2545645713806,79243900
2023-10-05,Industrials,183.04603672027588,65587818
2023-10-05,Technology,172.21389627456665,597450100
2023-10-06,Basic Materials,154.9700647354126,44181126
2023-10-06,Communication Services,92.30204813820976,222218189
2023-10-06,Consumer Cyclical,169.68798446655273,194722000
2023-10-06,Consumer Defensive,145.1146354675293,118587300
2023-10-06,Energy,96.7210849761963,78860100
2023-10-06,Financial Services,172.80363521575927,167415400
2023-10-06,Healthcare,266.703443813324,87147100
2023-10-06,Industrials,185.02909517288208,66239833
2023-10-06,Technology,175.9175226688385,697400100
2023-10-09,Basic Materials,154.49316215515137,33271036
2023-10-09,Communication Services,93.33217593601772,156177118
2023-10-09,Consumer Cyclical,170.2333106994629,160085400
2023-10-09,Consumer Defensive,144.97741572062174,63518900
2023-10-09,Energy,99.9837631225586,84576200
2023-10-09,Financial Services,172.75068426132202,128597800
2023-10-09,Healthcare,267.06428623199463,69188100
2023-10-09,Industrials,191.1561752319336,69147168
2023-10-09,Technology,176.56605195999146,585533000
2023-10-10,Basic Materials,155.92185573577882,36107261
2023-10-10,Communication Services,93.7493737084525,200663713
2023-10-10,Consumer Cyclical,171.90519618988037,192550000
2023-10-10,Consumer Defensive,146.41334194607205,77074500
2023-10-10,Energy,100.37827796936035,59070100
2023-10-10,Financial Services,173.9695659637451,165634400
2023-10-10,Healthcare,268.20301389694214,82857500
2023-10-10,Industrials,192.03357467651367,70160608
2023-10-10,Technology,177.19288039207458,579994000
2023-10-11,Basic Materials,156.75515785217286,30344898
2023-10-11,Communication Services,94.73605591910226,214390100
2023-10-11,Consumer Cyclical,172.02587604522705,167897400
2023-10-11,Consumer Defensive,146.15514924791125,60002500
2023-10-11,Energy,99.4277099609375,111305500
2023-10-11,Financial Services,174.08601722717285,133706600
2023-10-11,Healthcare,269.23444242477416,92566200
2023-10-11,Industrials,193.09545822143554,55779950
2023-10-11,Technology,178.87081909179688,579769300
2023-10-12,Basic Materials,153.8190507888794,34901472
2023-10-12,Communication Services,93.70488861628941,206753726
2023-10-12,Consumer Cyclical,169.6265163421631,194598600
2023-10-12,Consumer Defensive,145.52523507012262,68495900
2023-10-12,Energy,99.11294631958008,73817800
2023-10-12,Financial Services,173.10398139953614,153868200
2023-10-12,Healthcare,267.784557056427,94697300
2023-10-12,Industrials,191.56349878311158,59885722
2023-10-12,Technology,179.66296005249023,741157600
2023-10-13,Basic Materials,153.26951580047609,39650938
2023-10-13,Communication Services,92.00213405064174,194996960
2023-10-13,Consumer Cyclical,168.3718776702881,171220700
2023-10-13,Consumer Defensive,146.31800418429904,56558700
2023-10-13,Energy,100.7398681640625,86875500
2023-10-13,Financial Services,172.41724338531495,215354100
2023-10-13,Healthcare,269.5553832054138,107638500
2023-10-13,Industrials,191.21341848373413,66166303
2023-10-13,Technology,176.5558683872223,710051400
2023-10-16,Basic Materials,154.944024848938,35353994
2023-10-16,Communication Services,93.56080995287213,177626789
2023-10-16,Consumer Cyclical,170.83944702148438,160798100
2023-10-16,Consumer Defensive,147.67804039849176,56825600
2023-10-16,Energy,101.78438568115234,57608000
2023-10-16,Financial Services,174.2112726211548,192802700
2023-10-16,Healthcare,272.0077243804932,139322700
2023-10-16,Industrials,193.10206270217896,62899973
2023-10-16,Technology,178.2900619506836,591779000
2023-10-17,Basic Materials,155.91375637054443,33721743
2023-10-17,Communication Services,94.11584145682198,181732295
2023-10-17,Consumer Cyclical,171.07815170288086,169087600
2023-10-17,Consumer Defensive,148.3248494466146,59157700
2023-10-17,Energy,102.70338668823243,61095200
2023-10-17,Financial Services,174.48056468963622,251625500
2023-10-17,Healthcare,271.09689435958865,123380200
2023-10-17,Industrials,193.41392602920533,60402889
2023-10-17,Technology,178.8192195892334,1055497900
2023-10-18,Basic Materials,151.06541843414306,37905186
2023-10-18,Communication Services,92.38885429927281,237105782
2023-10-18,Consumer Cyclical,168.50768089294434,194390400
2023-10-18,Consumer Defensive,148.33866204155817,56197800
2023-10-18,Energy,104.11905403137207,70754800
2023-10-18,Financial Services,170.90977153778076,230153300
2023-10-18,Healthcare,268.49027853012086,118114900
2023-10-18,Industrials,190.22371969223022,72070845
2023-10-18,Technology,176.57359266281128,848563000
2023-10-19,Basic Materials,149.78106079101562,47604704
2023-10-19,Communication Services,92.43063000270298,485387896
2023-10-19,Consumer Cyclical,165.14906978607178,261631200
2023-10-19,Consumer Defensive,146.7304327223036,65933800
2023-10-19,Energy,103.75828666687012,65245700
2023-10-19,Financial Services,169.5292797088623,194720200
2023-10-19,Healthcare,265.36032371521,106604000
2023-10-19,Industrials,189.2306095123291,79432358
2023-10-19,Technology,175.7556390762329,764223900
2023-10-20,Basic Materials,148.44993114471436,50434581
2023-10-20,Communication Services,91.4283640725272,306205966
2023-10-20,Consumer Cyclical,163.4993133544922,220545800
2023-10-20,Consumer Defensive,145.37314648098416,63770300
2023-10-20,Energy,102.02664070129394,77676800
2023-10-20,Financial Services,167.1860285758972,205459600
2023-10-20,Healthcare,263.3832297325134,128151100
2023-10-20,Industrials,187.44495477676392,93286165
2023-10-20,Technology,171.9387331008911,774228700
2023-10-23,Basic Materials,147.85265731811523,43041095
2023-10-23,Communication Services,92.3961876460484,229890450
2023-10-23,Consumer Cyclical,162.7997064590454,221108300
2023-10-23,Consumer Defensive,144.87083604600696,65354700
2023-10-23,Energy,100.48549690246583,83755700
2023-10-23,Financial Services,166.73544149398805,184524900
2023-10-23,Healthcare,261.38630237579343,97510600
2023-10-23,Industrials,186.27355346679687,69592827
2023-10-23,Technology,171.70019459724426,740895500
2023-10-24,Basic Materials,149.12480621337892,41788345
2023-10-24,Communication Services,93.03625461033413,289302367
2023-10-24,Consumer Cyclical,164.0411252975464,189028000
2023-10-24,Consumer Defensive,145.79016876220703,66963400
2023-10-24,Energy,99.03948173522949,73950600
2023-10-24,Financial Services,167.27560806274414,171319400
2023-10-24,Healthcare,262.8943102836609,92374200
2023-10-24,Industrials,187.08463306427,101264196
2023-10-24,Technology,172.68604731559753,655512100
2023-10-25,Basic Materials,147.95170307159424,50926241
2023-10-25,Communication Services,88.80090631757464,297272674
2023-10-25,Consumer Cyclical,162.09175872802734,206274000
2023-10-25,Consumer Defensive,145.49667909410266,61302100
2023-10-25,Energy,98.6481761932373,72369700
2023-10-25,Financial Services,167.1542336463928,159058500
2023-10-25,Healthcare,259.363987159729,111989700
2023-10-25,Industrials,186.58899145126344,108719775
2023-10-25,Technology,168.04637145996094,705602500
2023-10-26,Basic Materials,148.27085342407227,89647962
2023-10-26,Communication Services,86.1609948022025,332781062
2023-10-26,Consumer Cyclical,159.55969429016113,245654300
2023-10-26,Consumer Defensive,144.94023852878146,63029500
2023-10-26,Energy,97.80480461120605,73818000
2023-10-26,Financial Services,166.03720083236695,198943600
2023-10-26,Healthcare,257.2320045471191,118607700
2023-10-26,Industrials,184.79653062820435,120818440
2023-10-26,Technology,166.649245262146,872107900
2023-10-27,Basic Materials,147.98418846130372,49925395
2023-10-27,Communication Services,87.08604567391532,232570983
2023-10-27,Consumer Cyclical,160.039532661438,250127700
2023-10-27,Consumer Defensive,142.14729690551758,66832800
2023-10-27,Energy,96.06927833557128,91621200
2023-10-27,Financial Services,163.6124563217163,194176800
2023-10-27,Healthcare,252.6013014793396,123918400
2023-10-27,Industrials,183.29815597534179,88967564
2023-10-27,Technology,166.96846389770508,717487300
2023-10-30,Basic Materials,149.69820308685303,42526358
2023-10-30,Communication Services,88.91646766662598,213589154
2023-10-30,Consumer Cyclical,161.74471855163574,240509100
2023-10-30,Consumer Defensive,144.99826770358615,57403200
2023-10-30,Energy,96.50739517211915,71484800
2023-10-30,Financial Services,166.6087423324585,157718300
2023-10-30,Healthcare,254.36444129943848,133196500
2023-10-30,Industrials,185.33960571289063,84899423
2023-10-30,Technology,169.66102528572083,618985000
2023-10-31,Basic Materials,151.08972816467286,45979746
2023-10-31,Communication Services,89.0000194822039,175891187
2023-10-31,Consumer Cyclical,163.17188167572021,202342300
2023-10-31,Consumer Defensive,145.3899442884657,64778800
2023-10-31,Energy,97.36910858154297,74971400
2023-10-31,Financial Services,168.34121942520142,166305600
2023-10-31,Healthcare,255.62655172348022,133627700
2023-10-31,Industrials,186.7840772628784,95701599
2023-10-31,Technology,171.44730186462402,776710100
2023-11-01,Basic Materials,152.14108867645263,63340374
2023-11-01,Communication Services,91.00762803213937,196057048
2023-11-01,Consumer Cyclical,164.22259426116943,219196000
2023-11-01,Consumer Defensive,143.2724126180013,70510600
2023-11-01,Energy,97.42068901062012,80135600
2023-11-01,Financial Services,169.32919311523438,167099300
2023-11-01,Healthcare,256.59335470199585,109769100
2023-11-01,Industrials,187.7575629234314,95937006
2023-11-01,Technology,174.25475788116455,791943300
2023-11-02,Basic Materials,154.90713806152343,46817502
2023-11-02,Communication Services,91.55532169342041,183647605
2023-11-02,Consumer Cyclical,169.58841800689697,227871600
2023-11-02,Consumer Defensive,145.16317960951062,61945800
2023-11-02,Energy,99.87286987304688,78260500
2023-11-02,Financial Services,174.4598358154297,211255700
2023-11-02,Healthcare,262.41709718704226,104293900
2023-11-02,Industrials,190.59393224716186,90606467
2023-11-02,Technology,177.74262738227844,716103600
2023-11-03,Basic Materials,156.8626838684082,39917819
2023-11-03,Communication Services,92.78853866032192,177569769
2023-11-03,Consumer Cyclical,170.8383493423462,200090400
2023-11-03,Consumer Defensive,145.35623084174262,60346500
2023-11-03,Energy,98.45504837036133,83588100
2023-11-03,Financial Services,177.06584882736206,198799100
2023-11-03,Healthcare,262.33179664611816,101223000
2023-11-03,Industrials,191.31793518066405,75515876
2023-11-03,Technology,179.18945169448853,708476100
2023-11-06,Basic Materials,156.55191307067872,39522581
2023-11-06,Communication Services,92.85679871695382,144415320
2023-11-06,Consumer Cyclical,170.9773292541504,187658200
2023-11-06,Consumer Defensive,146.4104724460178,59028700
2023-11-06,Energy,97.57997093200683,64419200
2023-11-06,Financial Services,176.59915523529054,151605800
2023-11-06,Healthcare,265.0921529769897,101932400
2023-11-06,Industrials,190.85568313598634,54758357
2023-11-06,Technology,179.8857479095459,631913900
2023-11-07,Basic Materials,152.30523567199708,135252865
2023-11-07,Communication Services,93.46143354688373,152440284
2023-11-07,Consumer Cyclical,171.95090579986572,196017400
2023-11-07,Consumer Defensive,146.99624633789062,50302900
2023-11-07,Energy,95.0571361541748,89470700
2023-11-07,Financial Services,176.29464788436889,121211700
2023-11-07,Healthcare,264.9219813346863,99012900
2023-11-07,Industrials,189.2801724433899,65669746
2023-11-07,Technology,183.00981783866882,604749300
2023-11-08,Basic Materials,153.79744777679443,46350646
2023-11-08,Communication Services,93.62806565420968,155896876
2023-11-08,Consumer Cyclical,171.94616508483887,183062300
2023-11-08,Consumer Defensive,146.33391613430447,58146200
2023-11-08,Energy,94.00902290344239,82837800
2023-11-08,Financial Services,176.71200456619263,125902600
2023-11-08,Healthcare,264.18080978393556,110329800
2023-11-08,Industrials,188.85952434539794,62327791
2023-11-08,Technology,184.1474757194519,577060200
2023-11-09,Basic Materials,153.368150138855,49515769
2023-11-09,Communication Services,94.20384652273995,187763222
2023-11-09,Consumer Cyclical,168.33655261993408,212321700
2023-11-09,Consumer Defensive,145.24389266967773,57077300
2023-11-09,Energy,93.45325202941895,62509600
2023-11-09,Financial Services,176.17437419891357,134048600
2023-11-09,Healthcare,258.61293478012084,115635900
2023-11-09,Industrials,188.2352523803711,63294264
2023-11-09,Technology,182.6291971206665,820572800
2023-11-10,Basic Materials,155.53556461334227,48943221
2023-11-10,Communication Services,95.72685936519078,173560786
2023-11-10,Consumer Cyclical,170.4863157272339,211985200
2023-11-10,Consumer Defensive,147.12498092651367,57661200
2023-11-10,Energy,94.85330657958984,65287000
2023-11-10,Financial Services,178.63302631378173,122052800
2023-11-10,Healthcare,260.3856367111206,104341500
2023-11-10,Industrials,190.52650117874146,64041733
2023-11-10,Technology,187.87009739875793,731019600
2023-11-13,Basic Materials,155.27348308563234,43237369
2023-11-13,Communication Services,95.7953371320452,133306538
2023-11-13,Consumer Cyclical,170.82431316375732,206159600
2023-11-13,Consumer Defensive,147.38853878445096,59137000
2023-11-13,Energy,95.64440956115723,53705400
2023-11-13,Financial Services,178.38390407562255,110850700
2023-11-13,Healthcare,261.48464126586913,99300500
2023-11-13,Industrials,190.9663158416748,67403113
2023-11-13,Technology,187.14428615570068,587664600
2023-11-14,Basic Materials,159.051047706604,55569106
2023-11-14,Communication Services,97.368225642613,176534033
2023-11-14,Consumer Cyclical,176.65428161621094,246358200
2023-11-14,Consumer Defensive,150.30863867865668,69801300
2023-11-14,Energy,96.69815101623536,64959800
2023-11-14,Financial Services,182.52659273147583,218992500
2023-11-14,Healthcare,262.650221157074,111519300
2023-11-14,Industrials,193.9581325531006,79017976
2023-11-14,Technology,191.912348985672,705696100
2023-11-15,Basic Materials,158.99967727661132,49362403
2023-11-15,Communication Services,97.70135102953229,175696441
2023-11-15,Consumer Cyclical,177.65418434143066,254368300
2023-11-15,Consumer Defensive,153.26365576850043,108876300
2023-11-15,Energy,96.42254409790038,70268400
2023-11-15,Financial Services,183.47751188278198,177200800
2023-11-15,Healthcare,261.2667558670044,125127700
2023-11-15,Industrials,194.7498483657837,77981373
2023-11-15,Technology,191.46251010894775,757299000
2023-11-16,Basic Materials,160.16330795288087,40495215
2023-11-16,Communication Services,98.41394928523472,161353143
2023-11-16,Consumer Cyclical,176.60216999053955,218891900
2023-11-16,Consumer Defensive,150.59151924981012,153060800
2023-11-16,Energy,94.2977195739746,88944900
2023-11-16,Financial Services,184.24039783477784,144900400
2023-11-16,Healthcare,262.32127847671507,113797700
2023-11-16,Industrials,194.66865739822387,63001129
2023-11-16,Technology,192.55465245246887,713628400
2023-11-17,Basic Materials,160.04981937408448,32264529
2023-11-17,Communication Services,98.24968501499721,152709962
2023-11-17,Consumer Cyclical,176.87411403656006,221800000
2023-11-17,Consumer Defensive,150.2890010409885,87298500
2023-11-17,Energy,96.27221794128418,82908700
2023-11-17,Financial Services,185.52344636917115,135214700
2023-11-17,Healthcare,262.3390206336975,99486500
2023-11-17,Industrials,195.60239372253417,66839481
2023-11-17,Technology,192.42836809158325,609802800
2023-11-20,Basic Materials,160.54495239257812,39242520
2023-11-20,Communication Services,99.47887897491455,160003371
2023-11-20,Consumer Cyclical,177.71921634674072,191447900
2023-11-20,Consumer Defensive,150.4472681681315,67677200
2023-11-20,Energy,96.76193542480469,60568300
2023-11-20,Financial Services,186.21176900863648,145030800
2023-11-20,Healthcare,263.90895948410036,114360200
2023-11-20,Industrials,196.04033203125,73917117
2023-11-20,Technology,195.10142970085144,689747500
2023-11-21,Basic Materials,161.6191083908081,37835157
2023-11-21,Communication Services,99.11610657828194,133428561
2023-11-21,Consumer Cyclical,177.10824871063232,223924900
2023-11-21,Consumer Defensive,151.00365744696722,68711500
2023-11-21,Energy,96.23619842529297,51413300
2023-11-21,Financial Services,186.4648491859436,130142700
2023-11-21,Healthcare,265.0156008720398,97126200
2023-11-21,Industrials,196.70146770477294,58288945
2023-11-21,Technology,193.58795309066772,820758600
2023-11-22,Basic Materials,161.679758644104,27429606
2023-11-22,Communication Services,100.09645284925189,113891892
2023-11-22,Consumer Cyclical,177.5070095062256,188101800
2023-11-22,Consumer Defensive,152.21811548868814,58795000
2023-11-22,Energy,96.4030933380127,63822900
2023-11-22,Financial Services,187.23550186157226,112752300
2023-11-22,Healthcare,266.79148178100587,80424800
2023-11-22,Industrials,196.63601903915406,60865626
2023-11-22,Technology,194.84944319725037,1135342500
2023-11-24,Basic Materials,162.10043144226074,14914301
2023-11-24,Communication Services,99.56407833099365,62919620
2023-11-24,Consumer Cyclical,177.87668228149414,99020100
2023-11-24,Consumer Defensive,152.8725102742513,29342800
2023-11-24,Energy,96.66507759094239,30254800
2023-11-24,Financial Services,187.79615240097047,51046300
2023-11-24,Healthcare,267.6065071105957,39281200
2023-11-24,Industrials,197.2652858734131,26452980
2023-11-24,Technology,194.85531282424927,409217000
2023-11-27,Basic Materials,162.30415134429933,36671779
2023-11-27,Communication Services,98.82575130462646,152255304
2023-11-27,Consumer Cyclical,177.99449348449707,194640500
2023-11-27,Consumer Defensive,152.95487467447916,63674400
2023-11-27,Energy,96.5138599395752,65046200
2023-11-27,Financial Services,187.3101541519165,131696900
2023-11-27,Healthcare,265.96951332092283,97530500
2023-11-27,Industrials,195.49262676239013,57919930
2023-11-27,Technology,194.60765624046326,677879000
2023-11-28,Basic Materials,161.71455421447754,56804292
2023-11-28,Communication Services,99.1550110408238,133194224
2023-11-28,Consumer Cyclical,179.53970909118652,217229700
2023-11-28,Consumer Defensive,153.57993528578015,60843600
2023-11-28,Energy,96.54976387023926,62314100
2023-11-28,Financial Services,187.49044246673583,123141800
2023-11-28,Healthcare,265.0131873130798,92940600
2023-11-28,Industrials,195.60024843215942,63865464
2023-11-28,Technology,194.98663640022278,615588200
2023-11-29,Basic Materials,162.11459312438964,37252923
2023-11-29,Communication Services,97.87381758008685,139579132
2023-11-29,Consumer Cyclical,178.79217529296875,206693300
2023-11-29,Consumer Defensive,152.43501154581705,64560600
2023-11-29,Energy,96.12845726013184,86631200
2023-11-29,Financial Services,189.07618856430054,165725200
2023-11-29,Healthcare,264.56831760406493,106376400
2023-11-29,Industrials,196.03420400619507,53920548
2023-11-29,Technology,195.994713306427,636050600
2023-11-30,Basic Materials,164.25440635681153,63490278
2023-11-30,Communication Services,96.9258748463222,230883274
2023-11-30,Consumer Cyclical,178.7167329788208,242843200
2023-11-30,Consumer Defensive,154.05856619940863,93571400
2023-11-30,Energy,97.0613956451416,122100800
2023-11-30,Financial Services,190.79006586074829,195168000
2023-11-30,Healthcare,268.0416877746582,192128700
2023-11-30,Industrials,198.30197896957398,96506915
2023-11-30,Technology,196.54608392715454,866325600
2023-12-01,Basic Materials,165.39960250854492,56865927
2023-12-01,Communication Services,96.46199062892369,176312751
2023-12-01,Consumer Cyclical,181.03968238830566,198352900
2023-12-01,Consumer Defensive,154.9750010172526,81096500
2023-12-01,Energy,97.66379623413086,70587100
2023-12-01,Financial Services,192.4489658355713,175535800
2023-12-01,Healthcare,268.20807495117185,179425400
2023-12-01,Industrials,201.22425117492676,65847335
2023-12-01,Technology,197.64054775238037,631527700
2023-12-04,Basic Materials,163.85424213409425,56626967
2023-12-04,Communication Services,95.19357899257115,206820646
2023-12-04,Consumer Cyclical,181.29174709320068,190622900
2023-12-04,Consumer Defensive,155.80835723876953,77709900
2023-12-04,Energy,97.22398986816407,77444500
2023-12-04,Financial Services,192.33169231414794,154371200
2023-12-04,Healthcare,268.4187291145325,126843000
2023-12-04,Industrials,201.84718627929686,70959403
2023-12-04,Technology,195.33843636512756,698509800
2023-12-05,Basic Materials,162.12235050201417,50110414
2023-12-05,Communication Services,94.97569479261126,216562848
2023-12-05,Consumer Cyclical,181.44843673706055,220448200
2023-12-05,Consumer Defensive,154.87569512261285,66970900
2023-12-05,Energy,95.98059043884277,72732700
2023-12-05,Financial Services,191.27545328140258,147921200
2023-12-05,Healthcare,267.8954335212708,119967000
2023-12-05,Industrials,200.04335250854493,50817428
2023-12-05,Technology,195.56092643737793,631270200
2023-12-06,Basic Materials,161.65830612182617,38949081
2023-12-06,Communication Services,94.68193081447056,170939720
2023-12-06,Consumer Cyclical,182.24424743652344,198041000
2023-12-06,Consumer Defensive,154.98698086208768,72368000
2023-12-06,Energy,93.96086540222169,108460700
2023-12-06,Financial Services,190.0812545776367,175113500
2023-12-06,Healthcare,268.9864105224609,112446300
2023-12-06,Industrials,201.43224277496338,59212655
2023-12-06,Technology,193.6737413406372,620098100
2023-12-07,Basic Materials,162.60168685913087,43633180
2023-12-07,Communication Services,97.24922738756452,185366494
2023-12-07,Consumer Cyclical,182.7141809463501,187801600
2023-12-07,Consumer Defensive,155.79163699679904,64544600
2023-12-07,Energy,93.4426326751709,100504200
2023-12-07,Financial Services,190.7276093482971,144692500
2023-12-07,Healthcare,269.72179489135743,119360700
2023-12-07,Industrials,201.09914207458496,57193627
2023-12-07,Technology,196.60796856880188,676944200
2023-12-08,Basic Materials,162.95157718658447,43515460
2023-12-08,Communication Services,97.9014550617763,175882246
2023-12-08,Consumer Cyclical,182.94233894348145,172128400
2023-12-08,Consumer Defensive,155.1222161187066,70986700
2023-12-08,Energy,94.24545097351074,79719600
2023-12-08,Financial Services,191.39850912094116,150849900
2023-12-08,Healthcare,269.56289863586426,102848900
2023-12-08,Industrials,201.9119472503662,76826905
2023-12-08,Technology,197.7236831188202,694096100
2023-12-11,Basic Materials,164.58527851104736,36811982
2023-12-11,Communication Services,96.5611400604248,204087318
2023-12-11,Consumer Cyclical,183.77358627319336,179587900
2023-12-11,Consumer Defensive,157.37184736463757,77730200
2023-12-11,Energy,94.61143188476562,84576300
2023-12-11,Financial Services,192.97984294891359,145195400
2023-12-11,Healthcare,272.9571341514587,133120600
2023-12-11,Industrials,202.90020961761473,65345383
2023-12-11,Technology,201.2535858154297,938250700
2023-12-12,Basic Materials,166.93027153015137,48420032
2023-12-12,Communication Services,97.5353890827724,170917445
2023-12-12,Consumer Cyclical,184.58290576934814,166899700
